,function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsinposition,yearsinprofession,age,cred1,cred2,highestdegree,inst1,inst2,inst3,inst4,inst5,instbudget,city,state,zip,country,category,instsize,insttype,b19013_001,median,mean,pop,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,value_for_owner-occupied_housing_units:__total:_,"value_for_owner-occupied_housing_units:__less_than_$10,000_","value_for_owner-occupied_housing_units:__$10,000_to_$14,999_","value_for_owner-occupied_housing_units:__$15,000_to_$19,999_","value_for_owner-occupied_housing_units:__$20,000_to_$24,999_","value_for_owner-occupied_housing_units:__$25,000_to_$29,999_","value_for_owner-occupied_housing_units:__$30,000_to_$34,999_","value_for_owner-occupied_housing_units:__$35,000_to_$39,999_","value_for_owner-occupied_housing_units:__$40,000_to_$49,999_","value_for_owner-occupied_housing_units:__$50,000_to_$59,999_","value_for_owner-occupied_housing_units:__$60,000_to_$69,999_","value_for_owner-occupied_housing_units:__$70,000_to_$79,999_","value_for_owner-occupied_housing_units:__$80,000_to_$89,999_","value_for_owner-occupied_housing_units:__$90,000_to_$99,999_","value_for_owner-occupied_housing_units:__$100,000_to_$124,999_","value_for_owner-occupied_housing_units:__$125,000_to_$149,999_","value_for_owner-occupied_housing_units:__$150,000_to_$174,999_","value_for_owner-occupied_housing_units:__$175,000_to_$199,999_","value_for_owner-occupied_housing_units:__$200,000_to_$249,999_","value_for_owner-occupied_housing_units:__$250,000_to_$299,999_","value_for_owner-occupied_housing_units:__$300,000_to_$399,999_","value_for_owner-occupied_housing_units:__$400,000_to_$499,999_","value_for_owner-occupied_housing_units:__$500,000_to_$749,999_","value_for_owner-occupied_housing_units:__$750,000_to_$999,999_","value_for_owner-occupied_housing_units:__$1,000,000_or_more_",sex_by_age:__male:_,sex_by_age:__male:_under_5_years_,sex_by_age:__male:_5_to_9_years_,sex_by_age:__male:_10_to_14_years_,sex_by_age:__male:_15_to_17_years_,sex_by_age:__male:_18_and_19_years_,sex_by_age:__male:_20_years_,sex_by_age:__male:_21_years_,sex_by_age:__male:_22_to_24_years_,sex_by_age:__male:_25_to_29_years_,sex_by_age:__male:_30_to_34_years_,sex_by_age:__male:_35_to_39_years_,sex_by_age:__male:_40_to_44_years_,sex_by_age:__male:_45_to_49_years_,sex_by_age:__male:_50_to_54_years_,sex_by_age:__male:_55_to_59_years_,sex_by_age:__male:_60_and_61_years_,sex_by_age:__male:_62_to_64_years_,sex_by_age:__male:_65_and_66_years_,sex_by_age:__male:_67_to_69_years_,sex_by_age:__male:_70_to_74_years_,sex_by_age:__male:_75_to_79_years_,sex_by_age:__male:_80_to_84_years_,sex_by_age:__male:_85_years_and_over_,sex_by_age:__female:_,sex_by_age:__female:_under_5_years_,sex_by_age:__female:_5_to_9_years_,sex_by_age:__female:_10_to_14_years_,sex_by_age:__female:_15_to_17_years_,sex_by_age:__female:_18_and_19_years_,sex_by_age:__female:_20_years_,sex_by_age:__female:_21_years_,sex_by_age:__female:_22_to_24_years_,sex_by_age:__female:_25_to_29_years_,sex_by_age:__female:_30_to_34_years_,sex_by_age:__female:_35_to_39_years_,sex_by_age:__female:_40_to_44_years_,sex_by_age:__female:_45_to_49_years_,sex_by_age:__female:_50_to_54_years_,sex_by_age:__female:_55_to_59_years_,sex_by_age:__female:_60_and_61_years_,sex_by_age:__female:_62_to_64_years_,sex_by_age:__female:_65_and_66_years_,sex_by_age:__female:_67_to_69_years_,sex_by_age:__female:_70_to_74_years_,sex_by_age:__female:_75_to_79_years_,sex_by_age:__female:_80_to_84_years_,sex_by_age:__female:_85_years_and_over_,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
1602,position15,0,0,0,60,0,39975,Man,FALSE,Caucasian,6,6,52,FALSE,FALSE,Bachelor's Degree,8,3,0,204,2,1773330,Corpus Christi,TX,78412,United States,one,10508,Public Institution,42991,42961,55286,36003,10.8930603,14.36219937,89.1069397,85.63780063,28.26128176,25.44403841,4.174189355,3.840434473,12.74822941,49.36119983,838,6.203932875,7293,41,16,18,10,55,4,12,62,235,522,582,926,739,1421,756,692,353,233,218,203,99,40,28,28,17710,1082,1123,1359,677,996,212,390,1323,1618,1042,927,894,1196,1176,955,354,480,387,331,418,348,174,248,19057,1153,1079,1130,786,882,715,407,1138,1673,1052,956,904,1072,1491,1071,328,691,290,364,601,483,482,309,3.745976002,71.76246982,28.23753018,44.36629624,19.46827965
1603,position1,7,3,0,154,0,76122,Woman,FALSE,Biracial,14,30,50,TRUE,TRUE,Doctoral,8,3,0,204,2,1773330,Corpus Christi,TX,78412,United States,one,10508,Public Institution,42991,42961,55286,36003,10.8930603,14.36219937,89.1069397,85.63780063,28.26128176,25.44403841,4.174189355,3.840434473,12.74822941,49.36119983,838,6.203932875,7293,41,16,18,10,55,4,12,62,235,522,582,926,739,1421,756,692,353,233,218,203,99,40,28,28,17710,1082,1123,1359,677,996,212,390,1323,1618,1042,927,894,1196,1176,955,354,480,387,331,418,348,174,248,19057,1153,1079,1130,786,882,715,407,1138,1673,1052,956,904,1072,1491,1071,328,691,290,364,601,483,482,309,3.745976002,71.76246982,28.23753018,44.36629624,19.46827965
1608,position6,0,0,0,20,2,35000,Woman,FALSE,Caucasian,0,0,25,FALSE,FALSE,Master's Degree,8,3,0,204,2,1773330,Corpus Christi,TX,78412,United States,one,10508,Public Institution,42991,42961,55286,36003,10.8930603,14.36219937,89.1069397,85.63780063,28.26128176,25.44403841,4.174189355,3.840434473,12.74822941,49.36119983,838,6.203932875,7293,41,16,18,10,55,4,12,62,235,522,582,926,739,1421,756,692,353,233,218,203,99,40,28,28,17710,1082,1123,1359,677,996,212,390,1323,1618,1042,927,894,1196,1176,955,354,480,387,331,418,348,174,248,19057,1153,1079,1130,786,882,715,407,1138,1673,1052,956,904,1072,1491,1071,328,691,290,364,601,483,482,309,3.745976002,71.76246982,28.23753018,44.36629624,19.46827965
1607,position20,0,0,0,12,0,35997,Man,FALSE,Caucasian,1,1,29,FALSE,FALSE,Master's Degree,8,3,0,204,2,1773330,Corpus Christi,TX,78412,United States,one,10508,Public Institution,42991,42961,55286,36003,10.8930603,14.36219937,89.1069397,85.63780063,28.26128176,25.44403841,4.174189355,3.840434473,12.74822941,49.36119983,838,6.203932875,7293,41,16,18,10,55,4,12,62,235,522,582,926,739,1421,756,692,353,233,218,203,99,40,28,28,17710,1082,1123,1359,677,996,212,390,1323,1618,1042,927,894,1196,1176,955,354,480,387,331,418,348,174,248,19057,1153,1079,1130,786,882,715,407,1138,1673,1052,956,904,1072,1491,1071,328,691,290,364,601,483,482,309,3.745976002,71.76246982,28.23753018,44.36629624,19.46827965
1606,position9,0,0,0,50,0,36000,Man,FALSE,Caucasian,2,2,27,FALSE,FALSE,Master's Degree,8,3,0,204,2,1773330,Corpus Christi,TX,78412,United States,one,10508,Public Institution,42991,42961,55286,36003,10.8930603,14.36219937,89.1069397,85.63780063,28.26128176,25.44403841,4.174189355,3.840434473,12.74822941,49.36119983,838,6.203932875,7293,41,16,18,10,55,4,12,62,235,522,582,926,739,1421,756,692,353,233,218,203,99,40,28,28,17710,1082,1123,1359,677,996,212,390,1323,1618,1042,927,894,1196,1176,955,354,480,387,331,418,348,174,248,19057,1153,1079,1130,786,882,715,407,1138,1673,1052,956,904,1072,1491,1071,328,691,290,364,601,483,482,309,3.745976002,71.76246982,28.23753018,44.36629624,19.46827965
1605,position13,3,0,0,82,0,47882,Man,FALSE,Caucasian,3,10,33,FALSE,TRUE,Master's Degree,8,3,0,204,2,1773330,Corpus Christi,TX,78412,United States,one,10508,Public Institution,42991,42961,55286,36003,10.8930603,14.36219937,89.1069397,85.63780063,28.26128176,25.44403841,4.174189355,3.840434473,12.74822941,49.36119983,838,6.203932875,7293,41,16,18,10,55,4,12,62,235,522,582,926,739,1421,756,692,353,233,218,203,99,40,28,28,17710,1082,1123,1359,677,996,212,390,1323,1618,1042,927,894,1196,1176,955,354,480,387,331,418,348,174,248,19057,1153,1079,1130,786,882,715,407,1138,1673,1052,956,904,1072,1491,1071,328,691,290,364,601,483,482,309,3.745976002,71.76246982,28.23753018,44.36629624,19.46827965
1599,position22,0,0,0,32,0,35000,Man,FALSE,Hispanic,3,3,28,FALSE,FALSE,Bachelor's Degree,4,1,1,37,0,1549400,Kingsville,TX,78363,United States,one,11350,Public Institution,36986,36657,49710,30463,22.58904272,26.58952642,77.41095728,73.41047358,21.0980949,23.28522009,5.073838792,8.250970702,17.24634896,45.02305919,653,6.418817901,5722,335,103,251,170,72,201,297,373,377,544,438,369,268,447,432,230,182,207,206,86,28,51,37,18,15481,1130,1062,1017,562,954,354,386,1565,1512,841,1025,640,838,812,518,319,498,237,235,335,258,187,196,14618,1143,1004,869,605,850,350,333,1081,1055,763,731,957,868,848,689,322,313,205,303,417,295,253,364,5.844970315,70.66434783,29.33565217,41.63465642,23.45283824
1598,position15,0,1,0,22,0,,Man,FALSE,Caucasian,2,2,25,FALSE,FALSE,Master's Degree,4,1,1,37,0,1549400,Kingsville,TX,78363,United States,one,11350,Public Institution,36986,36657,49710,30463,22.58904272,26.58952642,77.41095728,73.41047358,21.0980949,23.28522009,5.073838792,8.250970702,17.24634896,45.02305919,653,6.418817901,5722,335,103,251,170,72,201,297,373,377,544,438,369,268,447,432,230,182,207,206,86,28,51,37,18,15481,1130,1062,1017,562,954,354,386,1565,1512,841,1025,640,838,812,518,319,498,237,235,335,258,187,196,14618,1143,1004,869,605,850,350,333,1081,1055,763,731,957,868,848,689,322,313,205,303,417,295,253,364,5.844970315,70.66434783,29.33565217,41.63465642,23.45283824
1597,position9,0,0,0,35,0,45000,Man,FALSE,Caucasian,2,2,25,FALSE,FALSE,Master's Degree,4,1,1,37,0,1549400,Kingsville,TX,78363,United States,one,11350,Public Institution,36986,36657,49710,30463,22.58904272,26.58952642,77.41095728,73.41047358,21.0980949,23.28522009,5.073838792,8.250970702,17.24634896,45.02305919,653,6.418817901,5722,335,103,251,170,72,201,297,373,377,544,438,369,268,447,432,230,182,207,206,86,28,51,37,18,15481,1130,1062,1017,562,954,354,386,1565,1512,841,1025,640,838,812,518,319,498,237,235,335,258,187,196,14618,1143,1004,869,605,850,350,333,1081,1055,763,731,957,868,848,689,322,313,205,303,417,295,253,364,5.844970315,70.66434783,29.33565217,41.63465642,23.45283824
1600,position6,0,0,1,23,0,33000,Man,FALSE,Caucasian,0,1,25,FALSE,FALSE,Master's Degree,4,1,1,37,0,1549400,Kingsville,TX,78363,United States,one,11350,Public Institution,36986,36657,49710,30463,22.58904272,26.58952642,77.41095728,73.41047358,21.0980949,23.28522009,5.073838792,8.250970702,17.24634896,45.02305919,653,6.418817901,5722,335,103,251,170,72,201,297,373,377,544,438,369,268,447,432,230,182,207,206,86,28,51,37,18,15481,1130,1062,1017,562,954,354,386,1565,1512,841,1025,640,838,812,518,319,498,237,235,335,258,187,196,14618,1143,1004,869,605,850,350,333,1081,1055,763,731,957,868,848,689,322,313,205,303,417,295,253,364,5.844970315,70.66434783,29.33565217,41.63465642,23.45283824
1601,position10,0,0,0,2,0,32000,Woman,FALSE,,2,2,40,FALSE,FALSE,Bachelor's Degree,4,1,1,37,0,1549400,Kingsville,TX,78363,United States,one,11350,Public Institution,36986,36657,49710,30463,22.58904272,26.58952642,77.41095728,73.41047358,21.0980949,23.28522009,5.073838792,8.250970702,17.24634896,45.02305919,653,6.418817901,5722,335,103,251,170,72,201,297,373,377,544,438,369,268,447,432,230,182,207,206,86,28,51,37,18,15481,1130,1062,1017,562,954,354,386,1565,1512,841,1025,640,838,812,518,319,498,237,235,335,258,187,196,14618,1143,1004,869,605,850,350,333,1081,1055,763,731,957,868,848,689,322,313,205,303,417,295,253,364,5.844970315,70.66434783,29.33565217,41.63465642,23.45283824
1596,position1,3,1,1,39,2,59500,Man,FALSE,Hispanic,11,35,67,TRUE,TRUE,Master's Degree,4,1,1,37,0,1549400,Kingsville,TX,78363,United States,one,11350,Public Institution,36986,36657,49710,30463,22.58904272,26.58952642,77.41095728,73.41047358,21.0980949,23.28522009,5.073838792,8.250970702,17.24634896,45.02305919,653,6.418817901,5722,335,103,251,170,72,201,297,373,377,544,438,369,268,447,432,230,182,207,206,86,28,51,37,18,15481,1130,1062,1017,562,954,354,386,1565,1512,841,1025,640,838,812,518,319,498,237,235,335,258,187,196,14618,1143,1004,869,605,850,350,333,1081,1055,763,731,957,868,848,689,322,313,205,303,417,295,253,364,5.844970315,70.66434783,29.33565217,41.63465642,23.45283824
1593,position1,3,1,0,0,0,87532,Woman,FALSE,Caucasian,8,25,50,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1594,position3,5,0,0,0,0,55000,Man,FALSE,Other,1,8,32,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1579,position6,0,0,1,28,1,40000,Woman,FALSE,Caucasian,1,3,27,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1591,position19,1,1,0,0,0,60000,Woman,FALSE,Hispanic,1,1,38,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1590,position15,1,0,2,80,0,43108,Man,FALSE,Hispanic,5,9,35,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1589,position15,0,8,0,10,0,35119,Man,FALSE,Hispanic,11,11,60,FALSE,FALSE,Associate's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1588,position9,1,0,0,60,0,41205,Man,FALSE,Caucasian,4,4,28,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1578,position21,0,0,2,80,0,38000,Man,FALSE,Caucasian,1,1,55,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1592,position2,5,0,0,0,0,69095,Man,FALSE,Hispanic,9,14,40,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1595,position10,0,1,0,0,0,50210,Woman,FALSE,Caucasian,7,7,50,FALSE,FALSE,Bachelor's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1586,position6,0,0,0,65,0,44550,Man,FALSE,Caucasian,7,7,34,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1584,position15,0,0,0,12,0,40000,Man,FALSE,African American,2,2,26,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1585,position10,0,0,0,0,0,37084,Woman,FALSE,Other,6,6,53,FALSE,FALSE,Associate's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1583,position4,0,0,0,25,0,40501,Man,FALSE,Hispanic,5,5,31,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1582,position5,0,0,0,10,0,43218,Woman,FALSE,Caucasian,3,6,36,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1581,position20,0,0,1,24,0,48000,Man,FALSE,Caucasian,1,6,46,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1587,position11,0,0,0,12,0,45253,Man,FALSE,Hispanic,8,10,35,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1580,position9,0,0,0,60,0,37000,Man,FALSE,Caucasian,2,2,26,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249,United States,one,30474,Public Institution,64579,58880,71081,49951,4.305678972,6.873747495,95.69432103,93.12625251,46.12650456,42.80561122,4.784551914,4.081834355,3.528532843,36.13585426,984,13.15901814,11113,13,13,49,51,0,7,0,12,34,162,243,222,383,1329,2215,2343,1803,1461,402,145,44,85,18,79,21984,1232,1658,1288,822,1620,856,695,1434,2128,1603,1194,1568,1145,1100,1345,474,475,236,288,381,232,150,60,24866,1327,1376,1570,1231,1714,676,640,1362,2101,1843,1632,1524,1810,1588,1395,376,802,319,315,375,274,276,340,2.811927805,75.45060205,24.54939795,48.47328244,30.45483461
1557,position20,0,0,0,60,10,59700,Man,FALSE,Caucasian,9,14,41,FALSE,FALSE,Master's Degree,32,3,8,940,35,14534603,College Station,TX,77843,United States,one,50627,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,position15,0,0,1,30,0,48099,Woman,FALSE,African American,17,23,64,FALSE,FALSE,No College Degree,32,3,8,940,35,14534603,College Station,TX,77843,United States,one,50627,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,position5,0,0,1,9,0,56799,Woman,FALSE,Caucasian,6,13,49,FALSE,FALSE,Associate's Degree,32,3,8,940,35,14534603,College Station,TX,77843,United States,one,50627,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
